,Model,Balanced Accuracy,F1-Score (Macro),Precision (Macro),Recall (Macro),MCC
0,Baseline,1.0,1.0,1.0,1.0,1.0
1,Baseline_use_wavelets_False_and_use_fft_False,1.0,1.0,1.0,1.0,1.0
2,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
3,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
4,Baseline_use_wavelets_False,1.0,1.0,1.0,1.0,1.0
5,Baseline_use_wavelets_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
6,Baseline_activation_mish_<class 'torch.nn.modules.activation.Mish'>,1.0,1.0,1.0,1.0,1.0
7,Baseline_activation_gelu_<class 'torch.nn.modules.activation.GELU'>,1.0,1.0,1.0,1.0,1.0
8,Baseline_activation_relu_<class 'torch.nn.modules.activation.ReLU'>,1.0,1.0,1.0,1.0,1.0
9,Baseline_use_kan_False,1.0,1.0,1.0,1.0,1.0
10,Baseline_use_smoe_False,1.0,1.0,1.0,1.0,1.0
11,Baseline_use_gc_False,1.0,1.0,1.0,1.0,1.0
12,Baseline_use_lookahead_False,1.0,1.0,1.0,1.0,1.0
13,Baseline,1.0,1.0,1.0,1.0,1.0
14,Baseline_use_wavelets_False_and_use_fft_False,1.0,1.0,1.0,1.0,1.0
15,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
16,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
17,Baseline_use_wavelets_False,0.9982078853046595,0.9990591581019872,0.9999250262408156,0.9982078853046595,0.9999585316656217
18,Baseline_use_wavelets_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
19,Baseline_activation_mish_<class 'torch.nn.modules.activation.Mish'>,1.0,1.0,1.0,1.0,1.0
20,Baseline_activation_gelu_<class 'torch.nn.modules.activation.GELU'>,1.0,1.0,1.0,1.0,1.0
21,Baseline_activation_relu_<class 'torch.nn.modules.activation.ReLU'>,0.9982078853046595,0.9990591581019872,0.9999250262408156,0.9982078853046595,0.9999585316656217
22,Baseline_use_kan_False,1.0,1.0,1.0,1.0,1.0
23,Baseline_use_smoe_False,1.0,1.0,1.0,1.0,1.0
24,Baseline_use_gc_False,1.0,1.0,1.0,1.0,1.0
25,Baseline_use_lookahead_False,1.0,1.0,1.0,1.0,1.0
26,Baseline,0.9982078853046595,0.9990591581019872,0.9999250262408156,0.9982078853046595,0.9999585316656217
27,Baseline_use_wavelets_False_and_use_fft_False,0.9982078853046595,0.9990591581019872,0.9999250262408156,0.9982078853046595,0.9999585316656217
28,Baseline_use_fft_False,1.0,1.0,1.0,1.0,1.0
29,Baseline_use_fft_False_and_no_gMLP,1.0,1.0,1.0,1.0,1.0
